vocabulary_id,sentence_id
2afbbfe3-3c7f-4369-936b-500a1bac517e,e00b5260-1bac-47ac-b4b2-d0d0c721ab4b
2afbbfe3-3c7f-4369-936b-500a1bac517e,3b645ffc-5ffe-46bd-af82-f4fca8dcf896
2afbbfe3-3c7f-4369-936b-500a1bac517e,c128dbc2-5efb-4a8a-a41c-c5219d71c91d
7c2555f6-ae07-4775-a7c2-0e85351eb5ad,157fb592-d3d9-4e36-9fff-0a412940a5b5
e3fe7245-4b5a-4e50-abbc-d22019355717,bf3d53d9-8381-416e-a941-3649ca7b3d82
e3fe7245-4b5a-4e50-abbc-d22019355717,d0b42f1d-d136-495f-a6cf-a77f9187ec02
e3fe7245-4b5a-4e50-abbc-d22019355717,3d244bdf-0743-4f48-a618-0b91cf06d3bb
bb0fd4ad-ea62-4dc5-bf0f-4e0168bad372,94385da2-eb8a-4e25-a004-d3a7dd6109d6
bb0fd4ad-ea62-4dc5-bf0f-4e0168bad372,dbfea784-f1bd-45f2-bef6-1cad1b37c9f9
996e6f50-d0fd-4344-a86c-e0c23ac7e930,4d9cfbb6-5c39-4316-b56e-75fc7297de19
996e6f50-d0fd-4344-a86c-e0c23ac7e930,81422faf-ffdd-4066-803b-f955afc20229
996e6f50-d0fd-4344-a86c-e0c23ac7e930,a58f2dea-a92c-4697-bb33-b9abf3f97c53
996e6f50-d0fd-4344-a86c-e0c23ac7e930,6312b7d6-5108-4fb7-88df-86607de2f4f1
996e6f50-d0fd-4344-a86c-e0c23ac7e930,c738e54b-13b3-45cf-b17d-aca988ac24f1
06198ed7-6c81-4445-8909-65c7c3ddfa76,53f1c6e3-ec15-4e9a-bdcf-0bf35c1a9993
06198ed7-6c81-4445-8909-65c7c3ddfa76,7b96e668-e9d8-4d33-bce2-9e5b41576c37
06198ed7-6c81-4445-8909-65c7c3ddfa76,0a378e0b-c58b-41fa-9f71-6933c5505709
06198ed7-6c81-4445-8909-65c7c3ddfa76,a36443bb-e60c-4950-b531-60834563211b
06198ed7-6c81-4445-8909-65c7c3ddfa76,3252f388-09ac-4eb9-b755-5468b9c77e9c
ad50a083-3dd4-46ca-9ea4-0bef939e1637,85c1e8e2-e68f-41e1-bacb-ba43f05d3e93
6b1ed512-d83e-430b-885b-97ed836a6cb5,6b0be3fe-1646-4db0-b86b-4e92b03ba74a
6b1ed512-d83e-430b-885b-97ed836a6cb5,14fd2b1c-e0c5-41f3-8bf1-9330d3abe4b2
6b1ed512-d83e-430b-885b-97ed836a6cb5,f0934510-5db9-4c27-add2-f2678cfe3f4a
6b1ed512-d83e-430b-885b-97ed836a6cb5,0dd524d5-72b9-475a-a055-36ee86e00261
6b1ed512-d83e-430b-885b-97ed836a6cb5,a1a04257-0d07-413c-9032-05691ad54854
efecd45e-8b3f-441b-a92c-c18a1b56747b,bda4de50-1651-4233-b9fb-79453950e3a8
f12128d7-eab2-4d5a-b7bc-e74492ac0c4b,edf32ed2-99d3-4759-a363-e91f651737d9
f12128d7-eab2-4d5a-b7bc-e74492ac0c4b,026756b2-e2e6-47dc-9739-27da7c934540
f12128d7-eab2-4d5a-b7bc-e74492ac0c4b,560a5860-d696-4fee-99eb-5c6510db26f5
a06eeeb0-6c9e-4746-b28f-29d180031ce6,0a579d5b-f52b-4b7a-8b7b-f892b237b0d7
a06eeeb0-6c9e-4746-b28f-29d180031ce6,43d5b74a-d3a1-4bf6-8934-84a562c67575
a06eeeb0-6c9e-4746-b28f-29d180031ce6,09311fbd-fcdd-47ab-a213-31a54e1bb1f9
a06eeeb0-6c9e-4746-b28f-29d180031ce6,3ba9b2df-1e97-497f-adf4-36a91884c74d
a06eeeb0-6c9e-4746-b28f-29d180031ce6,1e38e2ae-6d4e-4e29-80bc-be61c301d283
5ce9bf2f-a0fe-4d99-9677-0deb976ca603,02e41962-f8c2-4021-ad95-37e0baccbdbb
5ce9bf2f-a0fe-4d99-9677-0deb976ca603,e5c34f7b-821a-468a-9486-fee7e5ec6e20
5ce9bf2f-a0fe-4d99-9677-0deb976ca603,3299082f-d333-43e5-b2e2-5e24f0f2a1cd
5ce9bf2f-a0fe-4d99-9677-0deb976ca603,3e41ea6f-3792-4d67-85b8-38dbec42fdbb
4a71df2d-3804-4d93-81ec-1fa3a067be47,548b535b-ffa0-4f43-82d8-9c5c05c1594d
4a71df2d-3804-4d93-81ec-1fa3a067be47,cc8f723b-21e5-4f53-8188-51f24033bd5f
4a71df2d-3804-4d93-81ec-1fa3a067be47,4629f557-e43d-4f11-86bf-8ef806398dc0
4a71df2d-3804-4d93-81ec-1fa3a067be47,1791951b-21c3-404a-80b0-9deccc5dffc9
4a71df2d-3804-4d93-81ec-1fa3a067be47,3960a000-956b-4c99-93ff-bb78f91f5d1f
d3ee466f-52c9-4937-86df-6ca2bcb1d400,95e5df16-db78-436d-9a9a-566c4e9db0c1
d3ee466f-52c9-4937-86df-6ca2bcb1d400,26e6a613-9254-42d1-bd35-7bb46e87d4f7
d3ee466f-52c9-4937-86df-6ca2bcb1d400,8aab5727-4169-47cb-bf31-5a06fd9da853
d3ee466f-52c9-4937-86df-6ca2bcb1d400,e8d35ff8-5408-4be9-96a0-02a0efcc7241
d3ee466f-52c9-4937-86df-6ca2bcb1d400,fd30324a-6f0f-45c3-9335-b0b0c7488efd
b9d5e27c-87bb-4f3f-9017-0d2cfd3c18d2,95e5df16-db78-436d-9a9a-566c4e9db0c1
b9d5e27c-87bb-4f3f-9017-0d2cfd3c18d2,26e6a613-9254-42d1-bd35-7bb46e87d4f7
b9d5e27c-87bb-4f3f-9017-0d2cfd3c18d2,8aab5727-4169-47cb-bf31-5a06fd9da853
b9d5e27c-87bb-4f3f-9017-0d2cfd3c18d2,e8d35ff8-5408-4be9-96a0-02a0efcc7241
b9d5e27c-87bb-4f3f-9017-0d2cfd3c18d2,fd30324a-6f0f-45c3-9335-b0b0c7488efd
54d6861c-e43e-4a3d-8c91-67380e88ecb0,ef8b8e44-feda-4da3-9af1-589d26dc417b
54d6861c-e43e-4a3d-8c91-67380e88ecb0,7b4a198f-3877-47bc-b549-9398f95e3a92
1e0d085a-cdcd-4204-9e92-a97e0adcf71d,b3855053-1a72-490b-a285-0237f325d62b
a9aa16dd-2e24-46f0-a691-690edc29261a,7d0ecdac-8074-4c39-b841-3f06d556b1d1
decffc4f-07fe-4e4b-82ab-406ac235c0a3,c70a929b-02b7-4b64-8771-c4545514ab16
fefe9e9d-3964-495a-a598-b81d76b97f74,2d81eb84-cef0-47d2-97e7-fa5427be7c71
fefe9e9d-3964-495a-a598-b81d76b97f74,e1c275b8-8b29-4a0f-be61-23c640eeeb78
13c5345f-8123-4eb0-84a8-c23bb4a1e7ee,2d81eb84-cef0-47d2-97e7-fa5427be7c71
13c5345f-8123-4eb0-84a8-c23bb4a1e7ee,e1c275b8-8b29-4a0f-be61-23c640eeeb78
cd6b08c3-1572-45d7-9d9e-f5dc069cd98f,4c20be20-68cf-4f50-ab05-483214ad7287
86639a82-9ba4-465c-b056-1dc01eeb4c81,9587a6b7-f4c6-4bf6-9369-f390f3cd7f02
df1b871d-dd2d-4124-9daa-4ff413a99ffa,9587a6b7-f4c6-4bf6-9369-f390f3cd7f02
19dcabe1-4216-497f-98df-2c17754469c5,61c0fdf7-920d-424a-b67a-58140f470796
19dcabe1-4216-497f-98df-2c17754469c5,d692192c-1fa3-4fca-9492-461c3186c26d
19dcabe1-4216-497f-98df-2c17754469c5,fed9698a-6d02-4e27-bac1-53234d6afa11
19dcabe1-4216-497f-98df-2c17754469c5,f0c95777-4c20-4b43-8de9-414b3b8a601a
19dcabe1-4216-497f-98df-2c17754469c5,db8be96a-fcb0-4ba3-84b5-f66b260af2c0
1f74c79f-7f34-4fb8-8ff9-f547429eeda3,5a94809e-761b-4bd1-9b44-254f005b29fa
1f74c79f-7f34-4fb8-8ff9-f547429eeda3,0c7474ab-d655-4285-b853-fc20395160f3
1f74c79f-7f34-4fb8-8ff9-f547429eeda3,31b21627-92a2-42cf-89b0-a08016ed856e
1f74c79f-7f34-4fb8-8ff9-f547429eeda3,1d23da0a-c5e0-48ed-a526-053da79d7ba5
1f74c79f-7f34-4fb8-8ff9-f547429eeda3,85844610-5bee-4556-a371-fa8af3ff390d
cb874384-2760-4284-a122-40fb79b85791,5a94809e-761b-4bd1-9b44-254f005b29fa
cb874384-2760-4284-a122-40fb79b85791,0c7474ab-d655-4285-b853-fc20395160f3
cb874384-2760-4284-a122-40fb79b85791,31b21627-92a2-42cf-89b0-a08016ed856e
cb874384-2760-4284-a122-40fb79b85791,1d23da0a-c5e0-48ed-a526-053da79d7ba5
cb874384-2760-4284-a122-40fb79b85791,85844610-5bee-4556-a371-fa8af3ff390d
489eb6e3-c69d-4a28-a4f0-1d14a197d287,2a3342c7-78b4-42d4-8a68-17223cb3c972
489eb6e3-c69d-4a28-a4f0-1d14a197d287,9868aa33-5791-40e1-b1c0-09fb6cabf4d4
489eb6e3-c69d-4a28-a4f0-1d14a197d287,22b3d993-77b5-44b2-a9f5-1b03f801ef27
489eb6e3-c69d-4a28-a4f0-1d14a197d287,c84448eb-d66b-47e8-86af-8b2b7920fd56
61a127ff-a028-43e2-9b45-62e99bd3a484,211f4d1c-cc5b-456e-9648-fac45d443e4e
61a127ff-a028-43e2-9b45-62e99bd3a484,6a55f4f5-6c55-4903-a1b1-6c01b97d7f77
61a127ff-a028-43e2-9b45-62e99bd3a484,3c7c5d83-c494-47d9-81e1-5a0117a1618f
61a127ff-a028-43e2-9b45-62e99bd3a484,f08ddb71-d10d-450c-a821-b0c888b3f0a0
61a127ff-a028-43e2-9b45-62e99bd3a484,c8aee0b2-7aea-4800-9d36-173d5fdc9dfc
e2efdc09-2dfc-492a-9700-0c471675ebfa,5dced906-6d59-439b-8096-d98e131d4f0c
1a21b22c-256f-421f-a241-5ed131c5ddfb,5709eafa-b7e9-420a-bc1f-35b194d307d6
1a21b22c-256f-421f-a241-5ed131c5ddfb,4cfcbe94-8d86-466b-be49-642f37a78dfb
1a21b22c-256f-421f-a241-5ed131c5ddfb,1c1e169d-2205-4ece-b216-b95ae9bcf9c6
1a21b22c-256f-421f-a241-5ed131c5ddfb,d9d62fd9-f95d-48f1-9039-9cd4e5344145
1a21b22c-256f-421f-a241-5ed131c5ddfb,e7a69b22-0321-4d3c-8fa5-a3cb3a261b52
c4d1703d-d4c6-4468-abd0-1582196d7f84,74588b1d-1bdd-474b-a853-83c7164595e2
f0a9dbf7-aaa3-467a-ab44-826fd0619ff7,84c8e958-216c-44bf-98b1-862fe6a462d2
64cf7c55-97a9-40a9-88cc-19c3329dc089,70c48a84-2033-4a8a-a450-f37e5ebf79a3
64cf7c55-97a9-40a9-88cc-19c3329dc089,045b477a-3410-4076-b89a-f617f197f5d3
64cf7c55-97a9-40a9-88cc-19c3329dc089,3c1bbd1f-6daf-43ce-a2d6-a2d4377bfdb2
64cf7c55-97a9-40a9-88cc-19c3329dc089,e4493194-6187-4c45-b44a-86d9e1c546e9
64cf7c55-97a9-40a9-88cc-19c3329dc089,e6838b25-50dd-469b-9400-becf6800ba4e
64cf7c55-97a9-40a9-88cc-19c3329dc089,d9314350-d949-4708-a622-f277c5de91e6
37535322-94b5-4fa1-a988-1c1b5a55d6d8,561a15a7-529f-4af3-9cd7-8c225f3b9136
37535322-94b5-4fa1-a988-1c1b5a55d6d8,9f16bd50-4b8d-45e1-98e8-6da281cc9002
37535322-94b5-4fa1-a988-1c1b5a55d6d8,75fe30a9-3b19-4184-9d86-be05c08ccb0d
37535322-94b5-4fa1-a988-1c1b5a55d6d8,96971d69-e61f-4e2a-a992-041398444a93
37535322-94b5-4fa1-a988-1c1b5a55d6d8,87d5cd73-f397-4a80-b086-e73b887b8d8c
37535322-94b5-4fa1-a988-1c1b5a55d6d8,e569b44f-4651-46cb-ae15-d39c5a825b87
37535322-94b5-4fa1-a988-1c1b5a55d6d8,10d570be-5c40-48a9-a2d1-dbdcc942e41e
3928758c-1812-43cd-9962-643673e9aca5,87d5cd73-f397-4a80-b086-e73b887b8d8c
3928758c-1812-43cd-9962-643673e9aca5,e569b44f-4651-46cb-ae15-d39c5a825b87
3928758c-1812-43cd-9962-643673e9aca5,9f16bd50-4b8d-45e1-98e8-6da281cc9002
82416bda-5a22-43f3-905f-c890a8b7479e,9825c862-35ae-46dd-aa4d-69019f323999
82416bda-5a22-43f3-905f-c890a8b7479e,07c21081-d8c6-4e39-abff-898c8841e940
82416bda-5a22-43f3-905f-c890a8b7479e,35189442-12e0-4fa9-ac79-d96a416abf4e
82416bda-5a22-43f3-905f-c890a8b7479e,408ace51-31d2-49f5-9e94-2d6fb1fa2eb6
82416bda-5a22-43f3-905f-c890a8b7479e,3edfd6e3-867b-45f4-adcc-8768d2014a7a
f0c59a9f-5d75-4c7a-ae25-5c34bd12e336,9825c862-35ae-46dd-aa4d-69019f323999
f0c59a9f-5d75-4c7a-ae25-5c34bd12e336,07c21081-d8c6-4e39-abff-898c8841e940
f0c59a9f-5d75-4c7a-ae25-5c34bd12e336,35189442-12e0-4fa9-ac79-d96a416abf4e
f0c59a9f-5d75-4c7a-ae25-5c34bd12e336,408ace51-31d2-49f5-9e94-2d6fb1fa2eb6
f0c59a9f-5d75-4c7a-ae25-5c34bd12e336,3edfd6e3-867b-45f4-adcc-8768d2014a7a
b77b1499-e5f8-4651-a492-14ffbc84cef3,408ace51-31d2-49f5-9e94-2d6fb1fa2eb6
b77b1499-e5f8-4651-a492-14ffbc84cef3,3edfd6e3-867b-45f4-adcc-8768d2014a7a
b77b1499-e5f8-4651-a492-14ffbc84cef3,441e898e-213d-4546-91c0-b23b3d9a5c49
b77b1499-e5f8-4651-a492-14ffbc84cef3,fed4e6c0-5d09-4c36-8802-a263fb525dc8
b77b1499-e5f8-4651-a492-14ffbc84cef3,327e15cf-f76b-4d21-8266-5d39dbe368da
d48ffe96-ce8c-4a26-95a3-67c26ffa98f4,9e4f5ff7-2b67-4f3d-8e3c-be6d820226e1
d48ffe96-ce8c-4a26-95a3-67c26ffa98f4,8febf34e-5aa9-4e66-a1fd-dd85cb3d2fa1
d48ffe96-ce8c-4a26-95a3-67c26ffa98f4,25c3da2c-189e-40a3-ad3c-5f0f05ad6ebd
d48ffe96-ce8c-4a26-95a3-67c26ffa98f4,b449c601-ca17-46c0-a640-c41e9b1ed675
d48ffe96-ce8c-4a26-95a3-67c26ffa98f4,4a505f5c-997b-42d0-80f2-bf1098312735
d48ffe96-ce8c-4a26-95a3-67c26ffa98f4,c094b1b0-3b4e-43fc-8dc3-56b45a84982a
f87f7919-98c2-4e99-9d6f-226c7d112f45,026756b2-e2e6-47dc-9739-27da7c934540
f87f7919-98c2-4e99-9d6f-226c7d112f45,6fb18206-1d6c-45dc-bd44-2ef13774110d
f87f7919-98c2-4e99-9d6f-226c7d112f45,1e0de78b-6e08-49ea-b4ef-1ee27493ef00
1f9233fb-24e6-465d-b72b-ec6460d14dfe,3d7bc165-7279-4dce-a0a6-d795d501fde5
1f9233fb-24e6-465d-b72b-ec6460d14dfe,19f21982-5693-404f-b846-371fed7ac79f
c8c03c56-40b7-4c05-8635-166fb00c2322,03b69f1c-e281-47c7-9de9-45db7ddfe030
9d0f16f7-c521-4963-b18b-90140643e2f2,03b69f1c-e281-47c7-9de9-45db7ddfe030
d2221371-d872-4e8c-97db-ccc531b8a27c,747982c7-dccb-4dfb-b6ee-948189108c0d
d2221371-d872-4e8c-97db-ccc531b8a27c,884cf1ef-cfe4-415b-b25d-36ffa66bd9e4
182c030e-238b-4286-a2af-5ef50e971fdf,c899793f-942b-4309-b350-5868694a5bf2
182c030e-238b-4286-a2af-5ef50e971fdf,50c2d9b5-0e33-4c15-9374-b55da41a6294
182c030e-238b-4286-a2af-5ef50e971fdf,d36047c3-6812-48a9-8373-aefdd6db08b5
182c030e-238b-4286-a2af-5ef50e971fdf,1fe6fe6b-2cd6-493f-ade9-b360a0a8a088
c844341a-b769-4f5d-a04f-dfa67776c107,6e55c233-4815-45c4-a5f3-02583f2dacf4
b41685be-1f0f-4996-9946-70b782ef9909,1c9e9ee6-7b2a-4978-8650-a32888f86424
b41685be-1f0f-4996-9946-70b782ef9909,ae834f1b-57b2-4c2c-93a0-bbce525ae572
b41685be-1f0f-4996-9946-70b782ef9909,b7d2f9db-58c2-465f-bf1c-962cd5e2ea40
b41685be-1f0f-4996-9946-70b782ef9909,994b65fa-83b1-4ca7-a341-e05ec5bab70e
b41685be-1f0f-4996-9946-70b782ef9909,a310f930-0566-40bf-b336-44afebe51c0a
b41685be-1f0f-4996-9946-70b782ef9909,c16638ba-c9e0-4874-a17c-4ebb6d61d49c
f117bbe9-6eab-4b0e-ab80-24a3d117cb4e,1c9e9ee6-7b2a-4978-8650-a32888f86424
f117bbe9-6eab-4b0e-ab80-24a3d117cb4e,b7d2f9db-58c2-465f-bf1c-962cd5e2ea40
f117bbe9-6eab-4b0e-ab80-24a3d117cb4e,994b65fa-83b1-4ca7-a341-e05ec5bab70e
f117bbe9-6eab-4b0e-ab80-24a3d117cb4e,a310f930-0566-40bf-b336-44afebe51c0a
f117bbe9-6eab-4b0e-ab80-24a3d117cb4e,c16638ba-c9e0-4874-a17c-4ebb6d61d49c
b5a10999-c5d6-4f41-9ab0-91738a8c13e4,ae834f1b-57b2-4c2c-93a0-bbce525ae572
4b26e16d-c67c-467b-9d9a-fa9502f909ee,f62e6b1d-651d-4ba5-9fc3-474a854468c0
4b26e16d-c67c-467b-9d9a-fa9502f909ee,ed91f4fc-186c-4417-86d3-35609e66c386
4b26e16d-c67c-467b-9d9a-fa9502f909ee,f551802d-8571-4b36-b9e0-ef1ef02323ab
4b26e16d-c67c-467b-9d9a-fa9502f909ee,a392f6dd-3aac-49e7-835e-4f0e77fba19e
4b26e16d-c67c-467b-9d9a-fa9502f909ee,4496bf68-e7bb-4a93-9c32-5605997df04a
e4626f3f-fd63-4c8a-b2ca-4877e02b1c2e,f62e6b1d-651d-4ba5-9fc3-474a854468c0
e4626f3f-fd63-4c8a-b2ca-4877e02b1c2e,ed91f4fc-186c-4417-86d3-35609e66c386
e4626f3f-fd63-4c8a-b2ca-4877e02b1c2e,f551802d-8571-4b36-b9e0-ef1ef02323ab
e4626f3f-fd63-4c8a-b2ca-4877e02b1c2e,a392f6dd-3aac-49e7-835e-4f0e77fba19e
e4626f3f-fd63-4c8a-b2ca-4877e02b1c2e,4496bf68-e7bb-4a93-9c32-5605997df04a
5ab8b418-10e2-496d-8d7f-79a231d01e1d,74a1e61c-7c89-4560-8b7f-ba715d648b42
5ab8b418-10e2-496d-8d7f-79a231d01e1d,63333e71-8093-4b3b-aca8-cbc3045ad9ee
5ab8b418-10e2-496d-8d7f-79a231d01e1d,1131a325-7bdc-458d-a069-ff0795ca46ba
5ab8b418-10e2-496d-8d7f-79a231d01e1d,4f2fa76c-53d3-4b7f-9ea7-172ae44c3a76
5ab8b418-10e2-496d-8d7f-79a231d01e1d,d920146a-ed4b-469d-b740-5a14f8e6344c
cbf9c7a3-5643-440a-93d8-304500329057,ef622075-63da-476b-bdd9-efac3f4cc5b3
cbf9c7a3-5643-440a-93d8-304500329057,6615a01c-7890-49a8-a19f-2732ee02f5a1
cbf9c7a3-5643-440a-93d8-304500329057,e9b255e4-5d0d-4cc6-852a-4abbdc57dab8
cbf9c7a3-5643-440a-93d8-304500329057,c1d5db02-3282-473e-a20d-36c0e2fbb7db
cbf9c7a3-5643-440a-93d8-304500329057,5a5b052c-d1ee-4832-8690-ec133d95fa5d
cbf9c7a3-5643-440a-93d8-304500329057,8dca09cb-e6de-4f08-882d-6368ae3e1e78
cbf9c7a3-5643-440a-93d8-304500329057,d85f318f-cb10-41ec-8208-4b331780aa88
f13b094f-a78d-403e-91fe-174b0fb67da1,6615a01c-7890-49a8-a19f-2732ee02f5a1
f13b094f-a78d-403e-91fe-174b0fb67da1,e9b255e4-5d0d-4cc6-852a-4abbdc57dab8
f13b094f-a78d-403e-91fe-174b0fb67da1,c1d5db02-3282-473e-a20d-36c0e2fbb7db
f13b094f-a78d-403e-91fe-174b0fb67da1,5a5b052c-d1ee-4832-8690-ec133d95fa5d
f13b094f-a78d-403e-91fe-174b0fb67da1,8dca09cb-e6de-4f08-882d-6368ae3e1e78
31bab71f-1941-43b9-b5b5-1e1f62a1f043,72a6a38e-0f3c-46bf-a0f3-e5a886de99ea
d722897d-4ceb-4fa2-a1da-11e9915399ee,1131a325-7bdc-458d-a069-ff0795ca46ba
d722897d-4ceb-4fa2-a1da-11e9915399ee,d920146a-ed4b-469d-b740-5a14f8e6344c
70e1b575-536d-4bcd-882c-a69a03483d53,d5062626-b821-47b4-82bd-8981c7b3a285
70e1b575-536d-4bcd-882c-a69a03483d53,4daa8d3a-dc4a-43be-bb1a-29f6a5d8c6dc
70e1b575-536d-4bcd-882c-a69a03483d53,47f71d88-3d6b-4699-9f88-5ae47d0a1e41
a066eb1c-b436-4c27-ad72-021de769cc7b,47f71d88-3d6b-4699-9f88-5ae47d0a1e41
392af7a5-e4f5-469d-92bb-13b523c7ebd1,fdc27a61-7f36-4930-b4f4-fc95012b5cb3
392af7a5-e4f5-469d-92bb-13b523c7ebd1,f7cd5f86-1c66-4bcc-9e6d-0d3dbf2bb183
392af7a5-e4f5-469d-92bb-13b523c7ebd1,1e0e9fe4-f378-4c3b-bfc5-68b6b9781e5c
392af7a5-e4f5-469d-92bb-13b523c7ebd1,c042bd59-d36d-4332-96fe-28f9f6e53b60
a66ec2ec-d3e4-4931-86c7-45376a2a9e74,fdc27a61-7f36-4930-b4f4-fc95012b5cb3
a66ec2ec-d3e4-4931-86c7-45376a2a9e74,f7cd5f86-1c66-4bcc-9e6d-0d3dbf2bb183
a66ec2ec-d3e4-4931-86c7-45376a2a9e74,1e0e9fe4-f378-4c3b-bfc5-68b6b9781e5c
f73667ee-a296-490b-8d3e-9f7ecbee5e3a,1165465b-f9bd-403e-8c47-cd37ae85c423
a081808f-3ab9-41d0-8fa0-245cc525fd56,a997d32d-95a8-4d33-b7e7-3304c250e1e4
a081808f-3ab9-41d0-8fa0-245cc525fd56,b2f08606-7919-4be5-9163-762e03925e9d
